identifier,title,price,description,category,image_urls,variation_titles,name_variations,variations_price,id
ab7162e68cedd10ac9df5e13015700b52a763ff900aa4f103f20d3c7a4bebf4a,Chorten (Stupa),"Large -  19,248.25"," Made from Brass Size chart Small 9"" Medium 12"" Large 15"" *approximately NOTE: Sizes are for height",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/RS-1-14-01_1024x1024.png?v=1600887611,Size,Large  ,"19,248.25",43955301253366
a278a77cf996ae46f035bb3de576e7cff1d8b51d1a6829b6575bed7ba2957397,Green Doma Statue,"Small -  6,123.25"," Comes with Jung, Sung, Clothes (Namzas). Made from Brass Size chart Small 9"" Medium 12"" Large 15""
*approximately NOTE: Sizes are for height Please note, image is of 15"" statue. Painted colors may be
different from the depicted images. Larger the size, better the carving quality.",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/RS-1-7-01_1024x1024.png?v=1600886960,Size,Small  ,"6,123.25",36320611401885
a278a77cf996ae46f035bb3de576e7cff1d8b51d1a6829b6575bed7ba2957397,Green Doma Statue,"Medium -  12,248.25"," Comes with Jung, Sung, Clothes (Namzas). Made from Brass Size chart Small 9"" Medium 12"" Large 15""
*approximately NOTE: Sizes are for height Please note, image is of 15"" statue. Painted colors may be
different from the depicted images. Larger the size, better the carving quality.",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/RS-1-7-01_1024x1024.png?v=1600886960,Size,Medium  ,"12,248.25",36320611434653
a278a77cf996ae46f035bb3de576e7cff1d8b51d1a6829b6575bed7ba2957397,Green Doma Statue,"Large -  15,748.25"," Comes with Jung, Sung, Clothes (Namzas). Made from Brass Size chart Small 9"" Medium 12"" Large 15""
*approximately NOTE: Sizes are for height Please note, image is of 15"" statue. Painted colors may be
different from the depicted images. Larger the size, better the carving quality.",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/RS-1-7-01_1024x1024.png?v=1600886960,Size,Large  ,"15,748.25",36320611467421
5dd25c6c44f48b29dca7d15ac34b3f56420c57fe852fd7645b31cbb35496c7cd,Potala Incense Sticks (20 sticks per pack),Large (Pack of 1) -  113.75," Patola genuine Tibetan incense is purely hand prepared from highly flavored medicinal herbs and
other precious substances. the combination of genuine scented substances makes the Patola incense
richer and superior quality than other incenses. Our incense is totally absent of choking and
camphor smell and is also non-toxic and non-habit forming. Generally, the Tibetan incense is used
for puja offering and purification but is also used as an air freshener, which keeps ones
surrounding, flavored with a good scent. Length Small ~ 6"" Large ~ 10""",Statues,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_1024x1024.jpg?v=1671127167, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_4_1024x1024.jpg?v=1671127167",Size,Large Pack of 1  ,113.75,36719417327773
5dd25c6c44f48b29dca7d15ac34b3f56420c57fe852fd7645b31cbb35496c7cd,Potala Incense Sticks (20 sticks per pack),"Small (Pack of 25) -  1,923.25"," Patola genuine Tibetan incense is purely hand prepared from highly flavored medicinal herbs and
other precious substances. the combination of genuine scented substances makes the Patola incense
richer and superior quality than other incenses. Our incense is totally absent of choking and
camphor smell and is also non-toxic and non-habit forming. Generally, the Tibetan incense is used
for puja offering and purification but is also used as an air freshener, which keeps ones
surrounding, flavored with a good scent. Length Small ~ 6"" Large ~ 10""",Statues,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_1024x1024.jpg?v=1671127167, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_4_1024x1024.jpg?v=1671127167",Size,Small Pack of 25  ,"1,923.25",36719417295005
5dd25c6c44f48b29dca7d15ac34b3f56420c57fe852fd7645b31cbb35496c7cd,Potala Incense Sticks (20 sticks per pack),"Large (Pack of 25) -  2,623.25"," Patola genuine Tibetan incense is purely hand prepared from highly flavored medicinal herbs and
other precious substances. the combination of genuine scented substances makes the Patola incense
richer and superior quality than other incenses. Our incense is totally absent of choking and
camphor smell and is also non-toxic and non-habit forming. Generally, the Tibetan incense is used
for puja offering and purification but is also used as an air freshener, which keeps ones
surrounding, flavored with a good scent. Length Small ~ 6"" Large ~ 10""",Statues,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_1024x1024.jpg?v=1671127167, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_4_1024x1024.jpg?v=1671127167",Size,Large Pack of 25  ,"2,623.25",36848848994461
03d7676036ac7d4fb52894a472a99d0edce431d02bc0deed49196990cc218452,Dhungkar Tibetan Incense (20 sticks per pack),Single Packet -  68.25," Comprises of Supa wood and has a bit of artificial scent Length ~ 9.5"" Please note: Image depicts
Pack of 10",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_6_1024x1024.jpg?v=1671127582,Quantity,Single Packet  ,68.25,36848872751261
03d7676036ac7d4fb52894a472a99d0edce431d02bc0deed49196990cc218452,Dhungkar Tibetan Incense (20 sticks per pack),Pack of 10 -  610.75," Comprises of Supa wood and has a bit of artificial scent Length ~ 9.5"" Please note: Image depicts
Pack of 10",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_6_1024x1024.jpg?v=1671127582,Quantity,Pack of 10  ,610.75,36848872784029
7a730287e99df855c75af7a2b899a0f8b6c5a8e2b420c0b70a0bc3fb53d322e4,Fine Green Doma (Tara) Statue,"Small -  15,748.25"," Comes with Jung, Sung, Clothes (Namzas). Made from Bronze. Size chart Small 9"" Medium 12""
*approximately NOTE: Sizes are for height",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/RS-2-7-01_1024x1024.png?v=1600888666,Size,Small  ,"15,748.25",36320919978141
7a730287e99df855c75af7a2b899a0f8b6c5a8e2b420c0b70a0bc3fb53d322e4,Fine Green Doma (Tara) Statue,"Medium -  27,998.25"," Comes with Jung, Sung, Clothes (Namzas). Made from Bronze. Size chart Small 9"" Medium 12""
*approximately NOTE: Sizes are for height",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/RS-2-7-01_1024x1024.png?v=1600888666,Size,Medium  ,"27,998.25",36320920010909
cb95d7fcab89d33723aa1fbf60861d0d0695f280b067daf1e0a65cbfdd2ceaa5,Namza for (Chenrezig/ Doma/ Chepame) Statue,"Small (for 9"") -  348.25", Buy Namza for statue,Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/files/Namza_2_1024x1024.jpg?v=1683831169,Size,Small for 9  ,348.25,42478711865590
cb95d7fcab89d33723aa1fbf60861d0d0695f280b067daf1e0a65cbfdd2ceaa5,Namza for (Chenrezig/ Doma/ Chepame) Statue,"Medium (for 12"") -  523.25", Buy Namza for statue,Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/files/Namza_2_1024x1024.jpg?v=1683831169,Size,Medium for 12  ,523.25,42478711898358
cb95d7fcab89d33723aa1fbf60861d0d0695f280b067daf1e0a65cbfdd2ceaa5,Namza for (Chenrezig/ Doma/ Chepame) Statue,"Large (for 15"") -  698.25", Buy Namza for statue,Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/files/Namza_2_1024x1024.jpg?v=1683831169,Size,Large for 15  ,698.25,42478711931126
474d1fd7bff25fc0d2c1b9c981a5b2c9297d6d85c5ac1bc34b242128e374680a,Fine Guru Padmasambhava Statue,"Small -  15,748.25"," Padmasambhava, also called Guru Rinpoche, Tibetan Slob-dpon (“Teacher”), or Padma 'Byung-gnas
(“Lotus Born”), (flourished 8th century), legendary Indian Buddhist mystic who introduced Tantric
Buddhism to Tibet and who is credited with establishing the first Buddhist monastery there. Comes
with Jung, Sung, Clothes (Namzas). Made from Bronze. Size chart Small 9"" Medium 12"" *approximately
NOTE: Sizes are for height",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/GuruPadmasambhava_2_1024x1024.jpg?v=1647096566,Size,Small  ,"15,748.25",36320866074781
474d1fd7bff25fc0d2c1b9c981a5b2c9297d6d85c5ac1bc34b242128e374680a,Fine Guru Padmasambhava Statue,"Medium -  27,998.25"," Padmasambhava, also called Guru Rinpoche, Tibetan Slob-dpon (“Teacher”), or Padma 'Byung-gnas
(“Lotus Born”), (flourished 8th century), legendary Indian Buddhist mystic who introduced Tantric
Buddhism to Tibet and who is credited with establishing the first Buddhist monastery there. Comes
with Jung, Sung, Clothes (Namzas). Made from Bronze. Size chart Small 9"" Medium 12"" *approximately
NOTE: Sizes are for height",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/GuruPadmasambhava_2_1024x1024.jpg?v=1647096566,Size,Medium  ,"27,998.25",36320866107549
ed9a86c17bfde4850535350c7f01fffd998357b33328cbf32398d08e2f8e4209,Namza for Buddha Statue,"Small (for 9"") -  348.25", Buy Namza for statue,Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/files/Namza_1024x1024.jpg?v=1683831181,Size,Small for 9  ,348.25,42478724317430
ed9a86c17bfde4850535350c7f01fffd998357b33328cbf32398d08e2f8e4209,Namza for Buddha Statue,"Medium (for 12"") -  523.25", Buy Namza for statue,Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/files/Namza_1024x1024.jpg?v=1683831181,Size,Medium for 12  ,523.25,42478724350198
ed9a86c17bfde4850535350c7f01fffd998357b33328cbf32398d08e2f8e4209,Namza for Buddha Statue,"Large (for 15"") -  698.25", Buy Namza for statue,Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/files/Namza_1024x1024.jpg?v=1683831181,Size,Large for 15  ,698.25,42478724382966
0f3d9ef20f57142e30177500dc69212b78298988742622ca34472cf342f200bd,Snow Lion Tibetan Incense (18 stick per pack),Single Packet -  85.75," It is a pure mixture of Supa wood, Sandal and Bhalu sang Length ~ 9"" approximately Please note:
Image depicts bundle pack of 10",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_7_1024x1024.jpg?v=1671126997,Quantity,Single Packet  ,85.75,36848884875421
0f3d9ef20f57142e30177500dc69212b78298988742622ca34472cf342f200bd,Snow Lion Tibetan Incense (18 stick per pack),Pack of 10 -  785.75," It is a pure mixture of Supa wood, Sandal and Bhalu sang Length ~ 9"" approximately Please note:
Image depicts bundle pack of 10",Statues,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_7_1024x1024.jpg?v=1671126997,Quantity,Pack of 10  ,785.75,36848884908189
