identifier,title,price,description,category,image_urls,variation_titles,name_variations,variations_price,id
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / Blue / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  Blue  Cotton  ,225.75,37816757387421
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / Blue / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  Blue  Satin  ,610.75,37816757420189
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / Yellow / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  Yellow  Cotton  ,225.75,37816757452957
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / Yellow / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  Yellow  Satin  ,610.75,37816757485725
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / White / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  White  Cotton  ,225.75,37816757518493
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / White / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  White  Satin  ,610.75,37816757551261
3ca32b7ed86a328f9ea3a1e8c5cb392fd02a8a69c8ca9cc9cb10144d30bc4626,Dori Lungta (Prayer Flag Bundle pack),"10 Flags x Pack of 10 -  1,310.75"," One roll comes with 10 flags. One bundle contains 10 rolls. 25 Flags x Pack of 5 - One roll comes
with 25 flags. One bundle contains 5 rolls. Size chart (per flag) ~ 12"" x 10"" *approximately This is
generally used in parks/open spaces. For higher quality for your home check out our premium version.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Horizontal_Prayer_Flags_-_Cotton_Satan_-_Small_Medium_Big_-_No._of_Flags_5_10_15_25_26f3cdbe-2322-4b2c-9b72-d0bd5f9e41d7_1024x1024.jpg?v=1647095577, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/CottonPrayerFlags_06b99168-c6bc-4ad5-a8a2-84f094201ce2_1024x1024.jpg?v=1647095577, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/CottonPrayerFlags_1_1024x1024.jpg?v=1647095611",Quanity,10 Flags x Pack of 10  ,"1,310.75",41212573057181
3ca32b7ed86a328f9ea3a1e8c5cb392fd02a8a69c8ca9cc9cb10144d30bc4626,Dori Lungta (Prayer Flag Bundle pack),"25 Flags x Pack of 5 -  1,573.25"," One roll comes with 10 flags. One bundle contains 10 rolls. 25 Flags x Pack of 5 - One roll comes
with 25 flags. One bundle contains 5 rolls. Size chart (per flag) ~ 12"" x 10"" *approximately This is
generally used in parks/open spaces. For higher quality for your home check out our premium version.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Horizontal_Prayer_Flags_-_Cotton_Satan_-_Small_Medium_Big_-_No._of_Flags_5_10_15_25_26f3cdbe-2322-4b2c-9b72-d0bd5f9e41d7_1024x1024.jpg?v=1647095577, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/CottonPrayerFlags_06b99168-c6bc-4ad5-a8a2-84f094201ce2_1024x1024.jpg?v=1647095577, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/CottonPrayerFlags_1_1024x1024.jpg?v=1647095611",Quanity,25 Flags x Pack of 5  ,"1,573.25",41212573089949
354a7edc7ab5fd12fcedc32c5083ec0647bf24836f0214a70ae78412326e6a51,Velvet Om Mani Padme Hum printed Prayer Flag (for Bike/ Scooty),Default Title -  61.25," Length ~ 18"" Om - Syllable mostly used in various Indian religions Mani - Jewel or Bead Padme -
Lotus Hum - Spirit of enlightenment",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BikePrayerFlags_24f0d264-6a30-418f-b300-95cb3c8ce7ee_1024x1024.jpg?v=1647095715, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BikeFlag1_1024x1024.jpg?v=1647095763",,Default Title  ,61.25,36247872995485
556453f0c75a67f8162561b9acb575c2e5009be32b4b03fd1f469d3db1783557,Velvet Eight Lucky Symbols Embroidered Prayer Flag (for Car/ Doors),Default Title -  435.75," Made with Velvet with 8 Lucky Symbols embroidered, they are the perfect choice. Also commonly
referred to as, Tibetan Flags, they are placed to promote peace, compassion, strength, and wisdom.
Shop this authentic Prayer Flag for Cars & Doors. Length approximately ~ 38"" Size (of single flag) ~
3.5"" x 6""",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Embroidered_Eight_Lucky_Signs_printed_Prayer_Car_Flag_1_1024x1024.jpg?v=1664390107, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Embroidered_Eight_Lucky_Signs_printed_Prayer_Car_Flag_1024x1024.jpg?v=1664390107",,Default Title  ,435.75,40708294508701
ec5f9f520d370c65a450ec32fb23c8daacfd2d1493a776f621d3b4d7ade4c65c,Satin Vertical Prayer Flags,Joined -  610.75," Mixed Colours and Mantras. Length x Breadth ~180"" x 22"" (approximately)",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Satan5Coloursand5MantrasJoinedVerticalPrayerFlags-180x22inches_1024x1024.jpg?v=1647096059, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Satan5Coloursand5MantrasJoinedVerticalPrayerFlags-180x22inches-A-01_1e969a20-e439-4b96-bb14-c7dde266bf53_1024x1024.jpg?v=1647096059, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Satan5Coloursand5MantrasJoinedVerticalPrayerFlags-180x22inches-A_c440bea0-0dee-4369-ba47-bc966df9a169_1024x1024.jpg?v=1647096059, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03329-01_201aa1f8-cb70-455e-8793-5f0c00b2c236_1024x1024.jpg?v=1647096059",Style,Joined  ,610.75,37817026805917
ec5f9f520d370c65a450ec32fb23c8daacfd2d1493a776f621d3b4d7ade4c65c,Satin Vertical Prayer Flags,Separated -  523.25," Mixed Colours and Mantras. Length x Breadth ~180"" x 22"" (approximately)",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Satan5Coloursand5MantrasJoinedVerticalPrayerFlags-180x22inches_1024x1024.jpg?v=1647096059, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Satan5Coloursand5MantrasJoinedVerticalPrayerFlags-180x22inches-A-01_1e969a20-e439-4b96-bb14-c7dde266bf53_1024x1024.jpg?v=1647096059, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Satan5Coloursand5MantrasJoinedVerticalPrayerFlags-180x22inches-A_c440bea0-0dee-4369-ba47-bc966df9a169_1024x1024.jpg?v=1647096059, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03329-01_201aa1f8-cb70-455e-8793-5f0c00b2c236_1024x1024.jpg?v=1647096059",Style,Separated  ,523.25,37817026838685
b4d3ef4274c3f349c016b8ad0ae43126c4356040fa3180ab006e81535eb34ddb,Wooden Nima Diwa,Default Title -  348.25, Shop Nima Diwa online at Folk Bazar. Made from Pune Dhupi,Prayer Flags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/WoodenNimaDiwa1_1024x1024.jpg?v=1647096113,,Default Title  ,348.25,36290857468061
