Product ID,Brand,Category,Solid By,Title,Price,Sizes,Description,Photo URLs,URL_Product
30989532,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Jujutsu Kaisen Anime T-shirt and Tank Top Combo,999,S|M|L|XL|XXL,"Description:-

Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.

Unisex Fit: Perfect fit for both Men and Women.

Fabric:- This tank top is made of premium quality 100% Pure Cotton with advanced. Bio-washed and Super Fine Combing method. No shrinkage and cotton shagginess after wash.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness 

Design Brief:-  It's time to become more powerful to fight with curses. grab these Jujutsu kaisen trio tank top and gojo satoru t-shirt combo to fight the curses and summer. get Jujustu Kaisen Anime Tank Top Online India at Fans Army.
Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be30b036839e7924b7541b/jujutsukaisentshirt_1800x1800_c6dbd627-da3b-4605-a149-a1f5d5fa9425-100x100.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30b036839e7924b7541b/jujutsukaisentshirt_1800x1800_c6dbd627-da3b-4605-a149-a1f5d5fa9425-480x480.jpg",https://www.groovee.in/product/fansarmy-jujutsu-kaisen-anime-t-shirt-and-tank-top-combo
02172199,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Sasuke Chidori Oversize T-shirt,899,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Introducing our Sasuke Chidori Oversized T-shirt, a must-have for any Sasuke fan! This lavendor-colored tee is crafted from premium 180 GSM bio-washed cotton, ensuring ultimate comfort. The front features a jumbo print of Sasuke wielding his iconic Chidori, showcasing your love for the anime. With its oversized fit and trendy design, this shirt is the ultimate choice for anime streetwear enthusiasts. Join the Sasuke fandom in style with our Sasuke Chidori Oversized T-shirt!","https://www.groovee.in/s/637b22156d77cd009523f663/65be313f744be24f6745ae98/60_75d1d9ed-d7a5-4af7-8641-788d0b2b494e-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be313f744be24f6745ae9e/59-1800x1800.jpg",https://www.groovee.in/product/fansarmy-sasuke-chidori-oversize-t-shirt
74074305,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Saitama One Punch Man Tank Top,499,S|M|L|XL|XXL,"Description:-

Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.

Unisex Fit: Perfect fit for both Men and Women.

Fabric:- This tank top is made of premium quality 100% Pure Cotton with advanced. Bio-washed and Super Fine Combing method. No shrinkage and cotton shagginess after wash.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness 

Design Brief:- 
Introducing the One Punch Man Anime tank top, the perfect addition to your workout wardrobe! Made from high-quality 180 GSM cotton, this tank top is durable and comfortable to wear during even the most intense workout sessions.
Featuring a striking front print of Saitama, the One Punch Man tank top is sure to catch the eye and inspire you to push harder during your workouts. The white color adds a touch of freshness to your look and makes it the ideal choice to wear in the summer heat.
But this tank top isn't just for the gym. It's versatile enough to be worn under any jacket or shirt, making it a stylish and functional addition to your everyday wardrobe. Whether you're hitting the gym, running errands, or just hanging out with friends, the One Punch Man tank top is a perfect choice.
So why wait? Add the One Punch Man Anime tank top to your wardrobe today and take your workouts to the next level!

Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be31238207f4d8c37e7450/30_5328c7fc-ebbc-45f4-be31-2ae83ce7ab0d-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31238207f4d8c37e7454/31_2651f76f-cd82-4a25-8a13-63740df4e427-1800x1800.jpg",https://www.groovee.in/product/fansarmy-saitama-one-punch-man-tank-top
54780673,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Gojo Satoru Sweatshirt,"1,399",S|M|L|XL|XXL,"Description



 Fabric
Richest Indian Cotton.Interior Fleece Fabric is quite gentle & soft on the skin.300 GSM.



Design
 Designed for the Goko Satoru fan's inspired by Jusjutsu Kaisen anime. made to describe your fandom for Satoru.


Product Details
Brushed interior for superior warmth and comfort.Ribbed round-neck with comfortable ribbed sleeves.Ideal for moderate to heavy winter.




Origin
Crafted & Designed in India


Style Tips
Although sweatshirt are versatile enough to pair with almost all kinds of apparel yet wear trek lowers below and complete the look with a messy hair-do.


Wash Care
Cold and gentle machine washDo not use bleach, fabric softenerDo not ironAir dry, or low tumble dry



Delivery & Return Policy
Get free shipping and quick delivery. Pay online and get flat Rs 7% Off on the product. The return or exchange can be done within 10 days after delivery. Taking note of customers' care, we give contactless delivery throughout. For further information refer policy page","https://www.groovee.in/s/637b22156d77cd009523f663/65be3186b85405c54b2424b2/44_1-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be3186b85405c54b2424d1/43_1-1800x1800.jpg",https://www.groovee.in/product/fansarmy-gojo-satoru-sweatshirt
83946737,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Vegeta T-shirt,599,S|M|L|XL|XXL,"Description:-

Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.

Unisex Fit: Perfect fit for both Men and Women.

Fabric:- T-shirt is made of premium quality 100% Pure Cotton with advanced. Bio-washed and Super Fine Combing method. No shrinkage and cotton shagginess after wash.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness 

Design Brief:-  We Know How Much You Love The DBZ.  And This Merchandise is Only For You. The Best Dragon Ball Z Merchandise T-shirt Collection India.
Wash Care:-  Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be305495bf8ec4daf4f755/vegetatshirt-1-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be305495bf8ec4daf4f759/vegetatshirt-1800x1800.jpg",https://www.groovee.in/product/fansarmy-vegeta-t-shirt
68837528,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED  WARRIOR OF LIBERATION O'Tee,"1,499",S|M|L|XL|XXL,"Boxy/Oversized fit t-shirts
100% Soft Combed Cotton
240 GSM FRENCH TERRY FABRIC
Side seamed
Single Jersey Fabric
Made in India","https://www.groovee.in/s/637b22156d77cd009523f663/65be31ba36839e7924b78c30/3924c4_f2d0d81867d84fcb81a140e38fd8ae71-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31ba36839e7924b78bd5/3924c4_8fea8a0f2b1342c0a5695846681fe206-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-warrior-of-liberation-o-tee
93335000,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY One Piece Ace Anime Cap,999,Baseball,"Style
Baseball Fit: This can be tight and loose with an adjustable buckle. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
Premium Cotton Blend Fabric  
• Emroidered with utmost superior poly fabric.   
Style Brief
Features the signature mark of the ace logo in high definition 3D embroidery to the front, mera mera nomi the devil fruit embroidery on the left, and ace arm tattoo on the back of the cap. metal buckles are added with a stuck-in functioning strip to give you easiness and comfort. This classic baseball cap is holding the power of fire, bold, loud, and out there, and that’s exactly what we love about it! 
Design Brief:- Give yourself the extreme power of fire and evilness of devil fruit. with our newly launched one-piece anime cap. designed with complete premium embroidery featuring one piece ace smile and devil fruit. Shop now this awesome one-piece anime cap only at Fans Army. Fans Army is the only place you can find such amazing anime caps and anime t-shirts. 
Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be30b531c5e8c4e16cfda3/animecaps-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30b431c5e8c4e16cfd91/onepieceanimecaps-1800x1800.jpg",https://www.groovee.in/product/fansarmy-one-piece-ace-anime-cap
71108523,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Otaku Cap,899,Baseball,"Style
Introducing the Otaku Cap - the ultimate accessory for anime enthusiasts and streetwear lovers alike! Crafted from imported cotton twill fabric in a classic black color, this cap is designed to make a bold statement. The front showcases an intricately embroidered design of the word ""Otaku"" in both English and Japanese, celebrating your passion for anime in a stylish and authentic way.

Features:


 High-quality imported cotton twill fabric
Classic black color for a sleek and versatile look
Intricate embroidery of ""Otaku"" in English and Japanese on the front
Premium metal buckle for a secure and adjustable fit
Perfect accessory for anime fans and self-proclaimed otaku
 Ideal for streetwear style
Showcases your love for anime and Japanese culture



The Otaku Cap is made for true anime fans who want to proudly display their love for the medium. Whether you're attending anime conventions, hanging out with friends, or simply adding a touch of otaku flair to your everyday outfits, this cap is the perfect choice. Embrace your inner otaku and let your passion shine with the Otaku Cap!
Wash Care:- Wash In a Machine Or Gentle Dip in Water •Rub With Hand or Fabric•Don't Rub With Brush• Don’t Bleach & Wring • Dry in the Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be314236839e7924b76e53/25_adbafbf9-54a9-4c17-b609-f9097c11d772-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be314336839e7924b76e5e/19_bbabf681-2507-4cb0-b9cf-1105842672fa-1800x1800.png",https://www.groovee.in/product/fansarmy-otaku-cap
21687150,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED  Luffy oversized TSHIRT,"1,499",S|M|L|XL|XXL,"Boxy/Oversized fit t-shirts
100% Soft Combed Cotton
240 GSM FRENCH TERRY FABRIC
Side seamed
Single Jersey Fabric
Made in India","https://www.groovee.in/s/637b22156d77cd009523f663/65be31adfabaaa78b47a99be/3924c4_0c7777363659418ca59f3b03edcb98fe-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31adfabaaa78b47a99c2/3924c4_18966e5e4eaf413197221ca6e6846b60-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-luffy-oversized-tshirt
24452513,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Demon Slayer Kamado Anime Over Sized T-shirt,899,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Up your breathing game to fight the demon with our Tanjiro Oversized T-shirt -Slay the demon and fashion both at a time. and Bring the power of Tanjiro Kamado with this awesome Oversized T-shirt. Fans Army is the only place in India where you can buy these awesome anime t-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be309095bf8ec4daf50045/23-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be309095bf8ec4daf50047/22-1800x1800.jpg",https://www.groovee.in/product/fansarmy-demon-slayer-kamado-anime-over-sized-t-shirt
51457126,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Dragon Ball Z T-shirt Combo,"1,497",S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Shop The Goku T-shirt Combo. The Best Dragon Ball Z Merchandise T-shirt Collection Available in India.  Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be3150215925d865110e85/vegetatshirt-1_1800x1800_0e999d26-f71a-4d9b-b09a-f7b2528db540-480x480.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be314f215925d865110e77/vegetatshirt_1800x1800_3f4f359f-00aa-4b0f-abaf-b8c0c3f07d62-480x480.jpg",https://www.groovee.in/product/fansarmy-dragon-ball-z-t-shirt-combo
92102907,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Little Goku Navy Tshirt,649,S|M|L|XL|XXL,"Description:-

Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.

Unisex Fit: Perfect fit for both Men and Women.

Fabric:- T-shirt is made of premium quality 100% Pure Cotton with advanced. Bio-washed and Super Fine Combing method. No shrinkage and cotton shagginess after wash.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness 

Design Brief:-  We Know How Much You Love The DBZ.  And This Merchandise is Only For You. The Best Dragon Ball Z Merchandise T-shirt Collection India.
Wash Care:-  Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be3054b85405c54b23da49/navyf-265524_l-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be3053b85405c54b23da33/navyh-823159_l-1800x1800.jpg",https://www.groovee.in/product/fansarmy-little-goku-navy-tshirt
13028817,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Tokyo Manji Uniform - Tokyo Revengers Anime T-shirt,999,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime T shirt Collection in India ""Tokyo Manji Unifrom T-shirt. Bring the Swag of Manji Gang with our Tokyo Revenger T-shirt Collection."" The Best way to join Tokyo Manji Gang is right here with our Tokyo Manji Uniform from Tokyo Revengers.","https://www.groovee.in/s/637b22156d77cd009523f663/65be317936839e7924b77c27/tokyo-rev-255-0791-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be317936839e7924b77c28/tokyo-rev-255-0783-1800x1800.jpg",https://www.groovee.in/product/fansarmy-tokyo-manji-uniform-tokyo-revengers-anime-t-shirt
40233412,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Mangekyou Sharingan T-shirt,649,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime Collection in India ""Mangekyou Sharingan T-shirt. Bring the power of Copy Ninja With Our Mangekyou Sharingan T-shirt.""","https://www.groovee.in/s/637b22156d77cd009523f663/65be303731c5e8c4e16ceb54/black-fold-451222_l-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be303731c5e8c4e16ceb55/black-front-617565_l-1800x1800.jpg",https://www.groovee.in/product/fansarmy-mangekyou-sharingan-t-shirt
68209963,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Gojo Satoru Oversized Hoodie,"1,699",S|M|L|XL,"GDescription



 Fabric
Richest Indian Cotton.Interior Fleece Fabric is quite gentle & soft on the skin.300 GSM.


Design
This Oversized Anime Hoodie is Designed for Gojo Satoru fans inspired by Jujutsu kaisen anime. made to describe your fandom for Gojo Satoru


Product Details
Brushed interior for superior warmth and comfort.Bungee hood with adjustable drawstrings.Side pockets for essentials.Ribbed round-neck with comfortable ribbed sleeves.Ideal for moderate to heavy winter.




Origin
Crafted & Designed in India


Style Tips
Although Hoodies are versatile enough to pair with almost all kinds of apparel yet wear trek lowers below and complete the look with a messy hair-do.


Wash Care
Cold and gentle machine washDo not use bleach, fabric softenerDo not ironAir dry, or low tumble dry


Delivery & Return Policy
Get free shipping and quick delivery. Pay online and get Flat 7% Off on Prepaid Order. The return or exchange can be done within 10 days after delivery. Taking note of customers' care, we give contactless delivery throughout. For further information refer policy page","https://www.groovee.in/s/637b22156d77cd009523f663/65be321fb85405c54b24525d/68_3aa41131-00ca-45bd-9523-864c36399fa9-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be321fb85405c54b245263/69_417f0183-3953-4095-99fe-f0f578d5c082-1800x1800.jpg",https://www.groovee.in/product/fansarmy-gojo-satoru-oversized-hoodie
20262370,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Naruto Oversize Anime T-shirt,899,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Turn on your baryon mode take out your nine tail and become a powerful beast. Up your style and fandom game with Naruto oversize t-shirt. Shop and add some coolness and power to your wardrobe. Fans Army is the only place in India where you can buy these awesome anime oversized T-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be30a4fabaaa78b47a5ebf/8_70e265b5-9d31-417b-9457-ac65a048596f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30a4fabaaa78b47a5ecb/7_4ce87bc4-4aa4-4434-a849-cef074c1a73e-1800x1800.jpg",https://www.groovee.in/product/fansarmy-naruto-oversize-anime-t-shirt
39455930,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Itachi Uchiha T-shirt Combo,"1,199",S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Shop The Itachi Uchiha T-shirt Combo. The Best Naruto Merchandise T-shirt Collection Available in India.   Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade.","https://www.groovee.in/s/637b22156d77cd009523f663/65be301fe48113d8e4ce886b/itachiuchihatshirt-2_1800x1800_72aa18a7-da7f-4a96-b005-6f82229c7ede-100x100.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be301fe48113d8e4ce886b/itachiuchihatshirt-2_1800x1800_72aa18a7-da7f-4a96-b005-6f82229c7ede-480x480.jpg",https://www.groovee.in/product/fansarmy-itachi-uchiha-t-shirt-combo
98507446,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Attacking Kakashi T-shirt,549,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime Collection in India ""Kakashi T-shirt. Bring the power of Copy Ninja With Our Kakashi T-shirt."".","https://www.groovee.in/s/637b22156d77cd009523f663/65be3040fabaaa78b47a53c9/kakashitshirt1_d460af24-2a26-4b65-81af-29715e4e1746-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be303ffabaaa78b47a53c2/kakashitshirt_b60c06c9-14ca-4c1e-a33a-e1d1694030b0-1800x1800.jpg",https://www.groovee.in/product/fansarmy-attacking-kakashi-t-shirt
24358230,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Tanjiro Oversied Anime T-shirt,999,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Up your breathing game to fight the demon with our Tanjiro Oversized T-shirt -Slay the demon and fashion both at a time. and Bring the power of Tanjiro Kamado with this awesome Oversized T-shirt. Fans Army is the only place in India where you can buy these awesome anime t-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be3093e48113d8e4ce9c70/107-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be3093e48113d8e4ce9c75/105-1800x1800.jpg",https://www.groovee.in/product/fansarmy-tanjiro-oversied-anime-t-shirt
50399216,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED GOJO Oversized Tshirt,"1,488",S|M|L|XL|XXL,Boxy/Oversized fit t-shirts 100% Soft Combed Cotton 240 GSM FRENCH TERRY FABRIC Side seamed Single Jersey Fabric Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be325795bf8ec4daf57473/3924c4_7dd972a5db1246a0b59ffa9fe09ff6e4-mv2-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be325895bf8ec4daf57483/3924c4_d2e6ff21c800421ca5799bf70f4c27ba-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-gojo-oversized-tshirt
73449509,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Beast Gohan Oversized Anime T shirt,999,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Turn on your beast mode with the our Beast Gohan Oversize Anime T-shirt. Fans Army is the only place in India where you can buy these awesome anime t-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be320e36839e7924b79ff2/65_6a276bc0-a9df-4e5f-8c8d-261c90a74089-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be320e36839e7924b79ffd/66_8ff63d80-fc81-4ef3-994c-18033cdab49a-1800x1800.jpg",https://www.groovee.in/product/fansarmy-beast-gohan-oversized-anime-t-shirt
81466097,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Goku Power Mode Sweatshirt,"1,599",S|M|L|XL|XXL,"Description



 Fabric
Richest Indian Cotton.Interior Fleece Fabric is quite gentle & soft on the skin.300 GSM.



Design
 Designed for the Goko Satoru fan's inspired by Dragon Ball Z anime. made to describe your fandom for Goku.


Product Details
Brushed interior for superior warmth and comfort.Ribbed round-neck with comfortable ribbed sleeves.Ideal for moderate to heavy winter.




Origin
Crafted & Designed in India


Style Tips
Although sweatshirt are versatile enough to pair with almost all kinds of apparel yet wear trek lowers below and complete the look with a messy hair-do.


Wash Care
Cold and gentle machine washDo not use bleach, fabric softenerDo not ironAir dry, or low tumble dry



Delivery & Return Policy
Get free shipping and quick delivery. Pay online and save COD charge of RS 50 per product. The return or exchange can be done within 10 days after delivery. Taking note of customers' care, we give contactless delivery throughout. For further information refer policy page","https://www.groovee.in/s/637b22156d77cd009523f663/65be323631c5e8c4e16d6f03/gokusweatshirt_7b547b4b-01b5-463f-a762-06e10bbcad38-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be323631c5e8c4e16d6ef1/naruhina_2_c1ec8024-ce9e-487c-b470-f996538764f9-1800x1800.jpg",https://www.groovee.in/product/fansarmy-goku-power-mode-sweatshirt
68777833,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Luffy Gear 5 Sneaker Shoes,"2,399",UK 7|UK 8|UK 9|UK 10,"Material & Care:





Upper material is made of PU and Mesh that is comfortable, lightweight, easy to clean, and can be paired with a wide range of outfits.
Cushioned insole with soft breathable lining.
Dutch support for extra comfort.
Care: Spot wash with mild soap using a soft clean cloth. Air Dry (do not twist the shoes, avoid tumble dry).


Design Brief 


Introducing the Luffy Gear 5 High Ankle Sneaker - a must-have for any anime lover and fan of the iconic One Piece series! Crafted with the utmost attention to detail, these sneakers are made from high-quality TPR materials, ensuring both durability and style.
Featuring the renowned Luffy Punch logo on the side, these sneakers pay homage to the fearless and spirited Monkey D. Luffy. The vibrant red color theme and captivating One Piece design add a touch of adventure and excitement to your ensemble, allowing you to showcase your love for this beloved anime series.
The high ankle design not only exudes a trendy aesthetic, but also offers enhanced ankle support and protection, ensuring comfort throughout the day. The superior quality materials and craftsmanship ensure that these sneakers can withstand daily wear and tear, while providing exceptional performance.
Whether you're strolling through the city or attending a cosplay event, the Luffy Gear 5 High Ankle Sneaker is the perfect footwear choice to make a bold statement. Immerse yourself in the world of One Piece and channel your inner pirate with these remarkable sneakers!
Don't miss out on the chance to own a piece of the One Piece legacy. Step into the world of Luffy and embark on your own epic journey by adding the Luffy Gear 5 High Ankle Sneaker to your collection today!","https://www.groovee.in/s/637b22156d77cd009523f663/65be313b744be24f6745adf1/51_7aa6dfd2-2a8a-4642-b3e6-78dbc3d23664-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be313a744be24f6745addb/52_27784282-4c2f-4981-80c8-7f870eeb5b0c-1800x1800.jpg",https://www.groovee.in/product/fansarmy-luffy-gear-5-sneaker-shoes
84396186,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Chibi Gojo Oversize Anime T-shirt,999,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
It's time to bring the power and cuteness at same. Get this Gojo Satoru Chibi and Bring the cuteness and power of Gojo with the art of his Jutsu with this awesome Oversized T-shirt. Fans Army is the only place in India where you can buy these awesome anime t-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be30ace48113d8e4ce9fa9/15_5403dca8-64d8-4618-9a2e-9f67096978cb-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30ade48113d8e4ce9fb4/16-1800x1800.jpg",https://www.groovee.in/product/fansarmy-chibi-gojo-oversize-anime-t-shirt
